Date,Close,High,Low,Open,Volume,Returns,Log_Returns,MA_7,MA_7_ratio,MA_21,MA_21_ratio,MA_50,MA_50_ratio,MA_200,MA_200_ratio,EMA_12,EMA_26,Volatility_7,Volatility_21,Volatility_30,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,DayOfWeek,Month,Quarter,DayOfMonth,WeekOfYear,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_7,Volume_Lag_7,Close_Lag_14,Volume_Lag_14,Close_Lag_21,Volume_Lag_21,Close_Lag_30,Volume_Lag_30,Close_Diff_1,Close_Diff_7,Volume_MA_7,Volume_MA_21,Volume_Ratio,High_Low_Range,High_Low_Ratio
2021-01-18,4.998588562011719,5.290903676076184,4.998588562011719,5.173977741959765,937900,-0.023972758981754105,-0.02426478207919561,5.102987289428711,0.9795416446297518,,,,,,,5.147179861380006,5.212679448367456,0.03182821280208113,,,,-0.06549958698744973,-0.05453824383513062,-0.010961343152319114,,,,,,0,1,1,18,3,5.12136173248291,1323100.0,5.302597522735596,848000.0,5.191516876220703,491400.0,4.91089391708374,760400.0,4.98105001449585,681300.0,,,,,,,-0.1227731704711914,0.01753854751586914,825385.7142857143,,1.1363172196548799,0.29231511406446486,1.0584795308591712
2021-01-19,4.9576640129089355,5.057051195212015,4.916740075800666,5.057051195212015,608300,-0.008187220971496156,-0.008220920327206716,5.081272261483329,0.9756737599928744,,,,,,,5.118023576999842,5.193789416111269,0.02993627126749898,,,,-0.07576583911142709,-0.05878376289038992,-0.016982076221037173,,,,,,1,1,1,19,3,4.998588562011719,937900.0,5.12136173248291,1323100.0,5.302597522735596,848000.0,5.086283206939697,825100.0,5.109669208526611,591800.0,,,,,,,-0.0409245491027832,-0.15200519561767578,827742.8571428572,,0.7348900624762693,0.14031111941134888,1.0285374287125602
2021-01-20,5.016128063201904,5.144746888745955,4.945972492236126,5.057052006878545,2067000,0.011792660846063452,0.011723669287485403,5.096305710928781,0.984267496442582,,,,,,,5.102347344107851,5.180629315895761,0.025926528612075537,,,,-0.07828197178791019,-0.06268340466989397,-0.015598567118016216,,,,,,2,1,1,20,3,4.9576640129089355,608300.0,4.998588562011719,937900.0,5.12136173248291,1323100.0,5.191516876220703,491400.0,4.91089391708374,760400.0,,,,,,,0.05846405029296875,0.10523414611816406,1014400.0,,2.0376577287066246,0.19877439650982875,1.0401891431506851
2021-01-21,4.875816822052002,5.0570519039722335,4.7822760626677665,5.0161279611283565,977000,-0.02797202132441945,-0.028370690290308937,5.066239084516253,0.9624134867526819,,,,,,,5.067496494560797,5.158050612648075,0.02374781126798625,,,35.61157052434916,-0.09055411808727776,-0.06825754735337074,-0.02229657073390702,,,,,,3,1,1,21,3,5.016128063201904,2067000.0,4.9576640129089355,608300.0,4.998588562011719,937900.0,5.302597522735596,848000.0,5.086283206939697,825100.0,,,,,,,-0.14031124114990234,-0.2104663848876953,1036100.0,,0.9429591738249203,0.274775841304467,1.057457126628358
2021-01-22,4.858278274536133,4.858278274536133,4.7530446370045345,4.829046646605475,592800,-0.003597048075421383,-0.003603533008597892,5.018633569989886,0.9680480168122583,,,,,,,5.035309076095464,5.135845254269412,0.02083188189900851,,,35.231384796682946,-0.10053617817394844,-0.07471327351748629,-0.025822904656462156,,,,,,4,1,1,22,3,4.875816822052002,977000.0,5.016128063201904,2067000.0,4.9576640129089355,608300.0,5.12136173248291,1323100.0,5.191516876220703,491400.0,5.343520641326904,3147800.0,,,,,-0.01753854751586914,-0.3332386016845703,1050585.7142857143,,0.5642566731483118,0.10523363753159831,1.022140258627556
2021-01-26,4.7530436515808105,4.940125139475309,4.700426843723779,4.893354767501684,1523000,-0.021660888283590585,-0.021898929051411185,4.94012587411063,0.9621300696991856,,,,,,,4.991883626170132,5.107489579996182,0.01609430584167533,,,34.85921095181013,-0.11560595382604966,-0.08289180957919896,-0.03271414424685069,,,,,,1,1,1,26,4,4.858278274536133,592800.0,4.875816822052002,977000.0,5.016128063201904,2067000.0,4.998588562011719,937900.0,5.302597522735596,848000.0,5.255825519561768,820900.0,,,,,-0.10523462295532227,-0.5495538711547852,1147014.2857142857,,1.3277951451594825,0.23969829575152968,1.050995006138982
2021-01-27,4.776429653167725,4.8115071593642025,4.630272076406281,4.776429653167725,1272300,0.004920216034442815,0.004908151329316832,4.8908498627798895,0.9766052500439811,,,,,,,4.958736861092839,5.082966622453333,0.015252184051231826,,,41.532308987581565,-0.12422976136049435,-0.09115939993545805,-0.033070361425036304,,,,,,2,1,1,27,4,4.7530436515808105,1523000.0,4.858278274536133,592800.0,4.875816822052002,977000.0,4.9576640129089355,608300.0,5.12136173248291,1323100.0,5.021974086761475,902400.0,,,,,0.023386001586914062,-0.34493207931518555,1139757.142857143,,1.1162904378125664,0.18123508295792146,1.0391413463328454
2021-01-28,4.840738296508789,4.899201544317649,4.741351109761838,4.764736297376011,1156400,0.013463747612908916,0.013373916771317374,4.8682998248509,0.9943385721229783,,,,,,,4.940583235772215,5.065023783494478,0.016003753061219147,,,45.23810063239539,-0.12444054772226298,-0.09781562949281904,-0.026624918229443947,,,,,,3,1,1,28,4,4.776429653167725,1272300.0,4.7530436515808105,1523000.0,4.858278274536133,592800.0,5.016128063201904,2067000.0,4.998588562011719,937900.0,4.98105001449585,681300.0,,,,,0.06430864334106445,-0.1578502655029297,1170971.4285714286,,0.9875561194612531,0.1578504345558116,1.0332922896662973
2021-01-29,4.823199272155762,4.893354831026954,4.747197277325265,4.823199272155762,594800,-0.0036232126751567506,-0.0036297924081908706,4.849090576171875,0.9946605856068473,,,,,,,4.922524164446607,5.047110856728647,0.015919483727916777,,,39.48498439999033,-0.12458669228204045,-0.10316984205066332,-0.021416850231377127,,,,,,4,1,1,29,4,4.840738296508789,1156400.0,4.776429653167725,1272300.0,4.7530436515808105,1523000.0,4.875816822052002,977000.0,4.9576640129089355,608300.0,5.109669208526611,591800.0,,,,,-0.017539024353027344,-0.13446474075317383,1169042.857142857,,0.5087922965062994,0.14615755370168948,1.030788177773821
2021-02-01,4.8992018699646,4.998589063317757,4.875816680796027,4.998589063317757,1483800,0.015757714645463494,0.015634850880695075,4.832386834280832,1.0138265080952924,,,,,,,4.918936119141683,5.036154635486866,0.016622242474803754,,,49.52832656729465,-0.11721851634518288,-0.10597957690956725,-0.01123893943561563,5.006189060211182,5.352364800971968,4.660013319450395,0.6923514815215732,0.3454727214398998,0,2,1,1,5,4.823199272155762,594800.0,4.840738296508789,1156400.0,4.776429653167725,1272300.0,4.858278274536133,592800.0,5.016128063201904,2067000.0,4.91089391708374,760400.0,,,,,0.07600259780883789,-0.11692619323730469,1085728.5714285714,,1.3666399126327287,0.12277238252173017,1.025179860228397
2021-02-02,4.975203990936279,5.010281496739098,4.899201984967637,4.951818801218766,714800,0.015513163774210526,0.015394064804320292,4.8465850012643,1.026538065387985,5.0047135807219005,0.9941036406360412,,,,,4.9275927148023895,5.031639772927563,0.0137116488087088,,,45.12825274612205,-0.10404705812517356,-0.10559307315268852,0.0015460150275149603,4.98777322769165,5.295434499987477,4.680111955395823,0.6153225445916544,0.4795729298953085,1,2,1,2,5,4.8992018699646,1483800.0,4.823199272155762,594800.0,4.840738296508789,1156400.0,4.7530436515808105,1523000.0,4.875816822052002,977000.0,5.086283206939697,825100.0,,,,,0.07600212097167969,0.09938716888427734,1048271.4285714285,1062871.4285714286,0.6818844628572207,0.11107951177146091,1.022672980643029
2021-02-03,4.928432941436768,5.027820123610348,4.887508446834994,4.975203314512943,1512000,-0.009400830515636782,-0.00944529722491567,4.856607096535819,1.014789305264612,4.984947499774751,0.9886629581674556,,,,,4.927721980438448,5.023994822446763,0.01433601630260626,0.022798176216193844,,37.83789145766661,-0.09627284200831543,-0.10372902692381392,0.007456184915498487,4.9714035987854,5.252725056092343,4.690082141478458,0.5626429146138854,0.423627124358046,2,2,1,3,5,4.975203990936279,714800.0,4.8992018699646,1483800.0,4.823199272155762,594800.0,4.776429653167725,1272300.0,4.858278274536133,592800.0,5.191516876220703,491400.0,5.343520641326904,3147800.0,,,-0.04677104949951172,0.07015466690063477,1179585.7142857143,984976.1904761905,1.281805960930593,0.1403116767753536,1.0287082218479264
2021-02-04,4.940124988555908,5.0453586010551135,4.864122997033904,4.916739803283507,1113300,0.002372366076210053,0.002369556458560626,4.8833330018179755,1.0116297591658792,4.969914141155424,0.9940061031733255,,,,,4.929630135533442,5.017782242158551,0.009867921679919026,0.02263808019554327,,31.547615579855787,-0.08815210662510964,-0.10061364286407307,0.012461536238963428,4.967311143875122,5.24791552339644,4.686706764353804,0.5612087590426356,0.45155785635706996,3,2,1,4,5,4.928432941436768,1512000.0,4.975203990936279,714800.0,4.8992018699646,1483800.0,4.840738296508789,1156400.0,4.7530436515808105,1523000.0,5.302597522735596,848000.0,5.255825519561768,820900.0,,,0.011692047119140625,0.18708133697509766,1121057.142857143,998900.0,0.9930805107424114,0.18123560402120908,1.037259667185991
2021-02-05,4.858278274536133,5.010281736191084,4.788122144483782,4.96935779161632,1126600,-0.016567741546899772,-0.016706521559692537,4.895025662013462,0.9924929121899201,4.962119102478027,0.979073289899463,,,,,4.918652926149241,5.00596713344578,0.012961685308771743,0.0208063692107392,,35.09939212057769,-0.08731420729653916,-0.0979537557505663,0.010639548454027134,4.961172556877136,5.245853412205493,4.676491701548779,0.5693617106567146,0.3192813453817917,4,2,1,5,5,4.940124988555908,1113300.0,4.928432941436768,1512000.0,4.975203990936279,714800.0,4.823199272155762,594800.0,4.776429653167725,1272300.0,5.12136173248291,1323100.0,5.021974086761475,902400.0,,,-0.08184671401977539,0.0818486213684082,1100242.857142857,1009576.1904761905,1.0239557500292145,0.22215959170730226,1.0463980627485128
2021-02-08,4.7939677238464355,4.928432965250279,4.753043786593749,4.864123283799681,919300,-0.013237313108796278,-0.013325707272071203,4.8883441516331265,0.9806935794904782,4.953210421970913,0.9678506090881732,,,,,4.8994705873334246,4.990263473475458,0.013126039470130335,0.02091858722540785,,37.58868407154539,-0.09079288614203307,-0.09652158182885964,0.005728695686826574,4.945387482643127,5.23040935765628,4.660365607629975,0.5700437500263043,0.23437168850688261,0,2,1,8,6,4.858278274536133,1126600.0,4.940124988555908,1113300.0,4.928432941436768,1512000.0,4.8992018699646,1483800.0,4.840738296508789,1156400.0,4.998588562011719,937900.0,4.98105001449585,681300.0,,,-0.06431055068969727,-0.046770572662353516,1066371.4285714286,1020909.5238095238,0.862082362082362,0.1753891786565296,1.0369003919448891
2021-02-09,4.846584320068359,4.864123069898692,4.700426770539703,4.793967513030554,1039600,0.010975584161778018,0.010915789560539856,4.891684872763498,0.9907801598287219,4.940682570139567,0.9809544028106728,,,,,4.891334238523415,4.979620573223079,0.013838122549347789,0.020183015029981616,,43.3566668891083,-0.08828633469966451,-0.09487453240302061,0.0065881977033560996,4.942172002792359,5.230266815960166,4.654077189624551,0.5761896263356157,0.3341037770292625,1,2,1,9,6,4.7939677238464355,919300.0,4.858278274536133,1126600.0,4.940124988555908,1113300.0,4.975203990936279,714800.0,4.823199272155762,594800.0,4.9576640129089355,608300.0,5.109669208526611,591800.0,,,0.05261659622192383,0.023385047912597656,1129914.2857142857,1042233.3333333334,0.9200697903760083,0.163696299358989,1.0348258375994641
2021-02-10,4.846584320068359,4.887508255521405,4.7062732063320825,4.8699695056910715,619900,0.0,0.0,4.884168079921177,0.9923049822942571,4.93762020837693,0.9815628006070367,,,,,4.884449635684176,4.969766035952359,0.012176166581373122,0.018360434663766113,,39.09770332398948,-0.08531640026818366,-0.09296290597605324,0.00764650570786958,4.930187058448792,5.21293285822654,4.647441258671043,0.5654915995554965,0.35215918601417234,2,2,1,10,6,4.846584320068359,1039600.0,4.7939677238464355,919300.0,4.858278274536133,1126600.0,4.928432941436768,1512000.0,4.8992018699646,1483800.0,5.016128063201904,2067000.0,4.91089391708374,760400.0,,,0.0,-0.052617549896240234,1006500.0,1035542.8571428572,0.6158966716343766,0.18123504918932287,1.0385092495151957
2021-02-11,4.7939677238464355,4.95181815190136,4.764736101145876,4.846584533198077,909100,-0.0108564285168945,-0.01091578956053984,4.8582771846226285,0.9867629082630887,4.923700423467727,0.9736513824027658,,,,,4.870529341555292,4.9567439387593275,0.00991196451830039,0.016488948606291003,,44.0677462343235,-0.08621459720403557,-0.09161324422164971,0.005398647017614139,4.910309600830078,5.1707140662586575,4.649905135401498,0.5208089308571591,0.2766131299012782,3,2,1,11,6,4.846584320068359,619900.0,4.846584320068359,1039600.0,4.7939677238464355,919300.0,4.940124988555908,1113300.0,4.975203990936279,714800.0,4.875816822052002,977000.0,5.086283206939697,825100.0,,,-0.05261659622192383,-0.18123626708984375,1034257.1428571428,1039542.8571428572,0.8789883698444708,0.18708205075548445,1.0392638850891434
2021-02-12,4.805660247802734,4.811506125881882,4.712119507974899,4.79396737655086,609800,0.0024390076508311598,0.0024360380991967348,4.840738228389195,0.9927535886198637,4.905326298304966,0.9796820752705745,,,,,4.8605494809779755,4.945552554244025,0.010093126124731304,0.015655267412156865,,46.15376035558233,-0.08500307326604961,-0.0902912100305297,0.005288136764480089,4.885462737083435,5.0728627580502055,4.698062716116664,0.37480004193354155,0.28707982830255213,4,2,1,12,6,4.7939677238464355,909100.0,4.846584320068359,619900.0,4.846584320068359,1039600.0,4.858278274536133,1126600.0,4.928432941436768,1512000.0,4.858278274536133,592800.0,5.191516876220703,491400.0,,,0.011692523956298828,-0.1227726936340332,905371.4285714285,1045180.9523809524,0.6735357233021965,0.09938661790698333,1.0210917014601983
2021-02-17,4.624425411224365,4.805661042781892,4.601040222398899,4.805661042781892,913700,-0.037712786013375355,-0.03844231363871523,4.795638288770403,0.964298208656196,4.873032388233003,0.9489831059590423,,,,,4.824222701015882,4.921765358464791,0.015881971861657965,0.016247652256651646,,41.53848856498247,-0.09754265744890933,-0.09174149951420563,-0.0058011579347037046,4.860615921020508,5.048097294927087,4.673134547113929,0.3749627478131572,-0.12990393358711935,2,2,1,17,7,4.805660247802734,609800.0,4.7939677238464355,909100.0,4.846584320068359,619900.0,4.7939677238464355,919300.0,4.940124988555908,1113300.0,4.7530436515808105,1523000.0,5.302597522735596,848000.0,,,-0.18123483657836914,-0.31569957733154297,876857.1428571428,1048309.5238095238,1.042016943629847,0.20462082038299378,1.0444727301854162
2021-02-18,4.507498741149902,4.647809851505149,4.507498741149902,4.612732073916337,777100,-0.025284583418873963,-0.025609731019287447,4.745526926858084,0.9498415688337953,4.843800817217145,0.9305706223773968,,,,,4.775495937959577,4.891078942367392,0.016860228036261967,0.015589041182341083,0.02079303549824035,34.24651335580948,-0.11558300440781544,-0.0965098004929276,-0.019073203914887843,4.836061429977417,5.0702704431839045,4.60185241677093,0.4684180264129747,-0.2014304964810252,3,2,1,18,7,4.624425411224365,913700.0,4.805660247802734,609800.0,4.7939677238464355,909100.0,4.846584320068359,1039600.0,4.858278274536133,1126600.0,4.776429653167725,1272300.0,5.12136173248291,1323100.0,5.343520641326904,3147800.0,-0.11692667007446289,-0.35077953338623047,826928.5714285715,1022309.5238095238,0.9397425930724712,0.14031111035524635,1.0311283748288862
2021-02-19,4.449036121368408,4.554269462244687,4.384726718112863,4.5133452458505365,744900,-0.012970080112896465,-0.013054926039417943,4.696250983646938,0.9473591034339157,4.817631653376988,0.9234903042555761,,,,,4.725271350791704,4.858335029700801,0.016853364773044773,0.015131001454292081,0.020739873159722724,26.8965594827271,-0.13306367890909687,-0.10382057617616146,-0.029243102732935414,4.810630035400391,5.094446925441405,4.526813145359377,0.5676337800820281,-0.13701972419564082,4,2,1,19,7,4.507498741149902,777100.0,4.624425411224365,913700.0,4.805660247802734,609800.0,4.846584320068359,619900.0,4.7939677238464355,919300.0,4.840738296508789,1156400.0,4.998588562011719,937900.0,5.255825519561768,820900.0,-0.05846261978149414,-0.34493160247802734,802014.2857142857,1013119.0476190476,0.9287864484066903,0.16954274413182358,1.0386666615804034
2021-02-22,4.320417404174805,4.396419402432263,4.185952437555233,4.373034215087419,1005200,-0.02890934433547454,-0.029335451851638605,4.62108428137643,0.9349358594446433,4.787286576770601,0.9024772874761268,,,,,4.662986128235259,4.818489279661838,0.015031601143500063,0.01597272204377164,0.019903410946237512,23.780496295883694,-0.15550315142657922,-0.11415709122624501,-0.04134606020033421,4.7758445024490355,5.118127994347116,4.433561010550955,0.6845669837961612,-0.16527762666661144,0,2,1,22,8,4.449036121368408,744900.0,4.507498741149902,777100.0,4.624425411224365,913700.0,4.7939677238464355,909100.0,4.846584320068359,1039600.0,4.823199272155762,594800.0,4.9576640129089355,608300.0,5.021974086761475,902400.0,-0.12861871719360352,-0.5261669158935547,797100.0,1032019.0476190476,1.2610713837661522,0.2104669648770301,1.0502793493277127
2021-02-23,4.326263904571533,4.361341686109129,4.209337687339454,4.308724874416022,1115200,0.0013532258228288185,0.0013523110379457192,4.546752793448312,0.9515062949552713,4.754435902550107,0.909942628998549,,,,,4.611182709210071,4.7820281407662595,0.015281074521302732,0.015534397437999562,0.01992405386524305,17.763124004619,-0.17084543155618892,-0.1254947592922338,-0.045350672263955116,4.748366856575013,5.141338872658858,4.355394840491167,0.7859440321676914,-0.03706489867896625,1,2,1,23,8,4.320417404174805,1005200.0,4.449036121368408,744900.0,4.507498741149902,777100.0,4.805660247802734,609800.0,4.846584320068359,619900.0,4.8992018699646,1483800.0,5.016128063201904,2067000.0,4.98105001449585,681300.0,0.005846500396728516,-0.5203204154968262,867857.1428571428,986695.2380952381,1.2850041152263374,0.15200399876967463,1.0361111438568735
2021-02-24,4.221030235290527,4.378880389880134,4.221030235290527,4.326263857532548,1084300,-0.0243243758592272,-0.024625100125097152,4.464904580797468,0.9453797184029894,4.723255588894799,0.8936696640374298,,,,,4.551159251683988,4.74047274036065,0.015374335656958771,0.015305765359772119,0.019389333686616952,8.917139545672498,-0.1893134886766621,-0.13825850516911947,-0.05105498350754262,4.716504454612732,5.170545355840608,4.262463553384856,0.9080818024557527,-0.04562729699271465,2,2,1,24,8,4.326263904571533,1115200.0,4.320417404174805,1005200.0,4.449036121368408,744900.0,4.624425411224365,913700.0,4.7939677238464355,909100.0,4.975203990936279,714800.0,4.875816822052002,977000.0,5.109669208526611,591800.0,-0.10523366928100586,-0.5729374885559082,892885.7142857143,991804.7619047619,1.2143771399315222,0.15785015458960672,1.0373961203286055
2021-02-25,4.3847270011901855,4.3847270011901855,4.063180242926865,4.226876840298277,709400,0.03878123509541531,0.03804813662271399,4.404771259852818,0.9954494212116473,4.700705528259277,0.932780616618182,,,,,4.5255542900695565,4.7141212041258,0.025915760513191877,0.018250130661640183,0.020042928423334525,23.72880418704571,-0.18856691405624382,-0.14832018694654436,-0.040246727109699454,4.6980886220932,5.1751819535513865,4.220995290635014,0.9541866629163724,0.17159295651308148,3,2,1,25,8,4.221030235290527,1084300.0,4.326263904571533,1115200.0,4.320417404174805,1005200.0,4.507498741149902,777100.0,4.805660247802734,609800.0,4.928432941436768,1512000.0,4.858278274536133,592800.0,4.91089391708374,760400.0,0.1636967658996582,-0.42093324661254883,907114.2857142857,997357.1428571428,0.7820403792245425,0.32154675826332024,1.0791367202631645
2021-02-26,4.2093377113342285,4.349649117057865,4.109950802464546,4.302878741407795,991500,-0.04000004784980904,-0.04082204436380745,4.34547301701137,0.9686719247492256,4.674814769199917,0.9004287697274146,,,,,4.476905585648737,4.676729834289388,0.026294982711733937,0.019497791765660757,0.01968870972388543,19.512218411566707,-0.19982424864065074,-0.15862099928536566,-0.041203249355285076,4.669734025001526,5.192448840066947,4.147019209936105,1.0454296301308421,0.059610421975818485,4,2,1,26,8,4.3847270011901855,709400.0,4.221030235290527,1084300.0,4.326263904571533,1115200.0,4.449036121368408,744900.0,4.624425411224365,913700.0,4.940124988555908,1113300.0,4.7530436515808105,1523000.0,5.086283206939697,825100.0,-0.17538928985595703,-0.4150876998901367,918228.5714285715,972047.619047619,1.0797965025826124,0.23969831459331914,1.058321455928276
2021-03-01,3.917022943496704,4.13333636884994,3.80009699366262,4.127489931971509,8683500,-0.06944436105718632,-0.07197341001490543,4.261119331632342,0.9192474180243569,4.633890640167963,0.8452989609946265,,,,,4.390769794548424,4.620455249786226,0.033913030474156,0.023777529298714274,0.022179306542666512,16.59751655228513,-0.22968545523780204,-0.17283389047585296,-0.05685156476194908,4.6235482573509215,5.237854062158966,4.0092424525428765,1.22861160961609,-0.07505993621123981,0,3,1,1,9,4.2093377113342285,991500.0,4.3847270011901855,709400.0,4.221030235290527,1084300.0,4.320417404174805,1005200.0,4.507498741149902,777100.0,4.858278274536133,1126600.0,4.776429653167725,1272300.0,5.191516876220703,491400.0,-0.2923147678375244,-0.5904757976531982,2047714.2857142857,1324961.9047619049,4.240581833403097,0.3332393751873197,1.0876923341017504
2021-03-02,3.969639539718628,3.969639539718628,3.624707588715532,3.8877913793830157,3049600,0.01343280266184843,0.013343382454152845,4.192634105682373,0.9468127768026512,4.592409746987479,0.8643914107016747,,,,,4.325980524574609,4.5722466786701075,0.03613738605473514,0.023776060165744184,0.021846824679210824,20.50210568650533,-0.24626615409549846,-0.18752034319978206,-0.0587458108957164,4.580870270729065,5.252682129744446,3.9090584117136835,1.3436237180307629,0.04508786737832607,1,3,1,2,9,3.917022943496704,8683500.0,4.2093377113342285,991500.0,4.3847270011901855,709400.0,4.326263904571533,1115200.0,4.449036121368408,744900.0,4.7939677238464355,919300.0,4.840738296508789,1156400.0,5.302597522735596,848000.0,0.05261659622192383,-0.4793965816497803,2376957.1428571427,1415114.2857142857,1.2829848485759106,0.34493195100309615,1.0951613178610438
