Date,Close,High,Low,Open,Volume,Returns,Log_Returns,MA_7,MA_7_ratio,MA_21,MA_21_ratio,MA_50,MA_50_ratio,MA_200,MA_200_ratio,EMA_12,EMA_26,Volatility_7,Volatility_21,Volatility_30,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,DayOfWeek,Month,Quarter,DayOfMonth,WeekOfYear,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_7,Volume_Lag_7,Close_Lag_14,Volume_Lag_14,Close_Lag_21,Volume_Lag_21,Close_Lag_30,Volume_Lag_30,Close_Diff_1,Close_Diff_7,Volume_MA_7,Volume_MA_21,Volume_Ratio,High_Low_Range,High_Low_Ratio
2021-01-18,16.29094123840332,16.608489283448794,16.283556236362134,16.54941067566441,3897600,-0.012533821096271214,-0.012613032004791639,16.453934805733816,0.9900939459615644,,,,,,,16.54254907614109,16.695459987151484,0.013006704412452,,,,-0.15291091101039456,-0.11228373795783896,-0.0406271730525556,,,,,,0,1,1,18,3,16.49772071838379,5299000.0,16.409095764160156,4568600.0,16.468181610107422,5955400.0,16.446020126342773,7147600.0,16.209707260131836,10427000.0,,,,,,,-0.20677947998046875,0.08123397827148438,5524914.285714285,,0.7054589082183563,0.3249330470866596,1.0199546734368174
2021-01-19,16.16908836364746,16.431249535032055,16.098931565287653,16.416479534477908,4720000,-0.0074797934000652155,-0.007507907333394581,16.38747133527483,0.9866737846761452,,,,,,,16.4850935819113,16.656469496521556,0.0067789622940210275,,,,-0.17137591461025536,-0.12410217328832225,-0.04727374132193311,,,,,,1,1,1,19,3,16.29094123840332,3897600.0,16.49772071838379,5299000.0,16.409095764160156,4568600.0,16.431251525878906,5973000.0,16.63433265686035,5833200.0,,,,,,,-0.12185287475585938,-0.4652442932128906,5365885.714285715,,0.8796311086972727,0.33231796974440186,1.020642237554506
2021-01-20,16.19493293762207,16.27616652097595,15.90692500906863,16.228164730035513,6112200,0.0015983940091957027,0.0015971179370877608,16.35160173688616,0.990418749075164,,,,,,,16.44045348278988,16.62228160326974,0.006194965104588509,,,,-0.1818281204798602,-0.13564736272662986,-0.04618075775323033,,,,,,2,1,1,20,3,16.16908836364746,4720000.0,16.29094123840332,3897600.0,16.49772071838379,5299000.0,16.468181610107422,5955400.0,16.446020126342773,7147600.0,,,,,,,0.025844573974609375,-0.2510871887207031,5217971.428571428,,1.1713747542832738,0.3692415119073189,1.0232126266828323
2021-01-21,16.180164337158203,16.372170108965808,16.087853951205204,16.176472541479754,6170400,-0.0009119272380287979,-0.0009123432966352094,16.315732138497488,0.9916909765256927,,,,,,,16.400408998846544,16.589532176150367,0.006194487519887762,,,29.77111954070125,-0.18912317730382355,-0.14634252564206862,-0.04278065166175493,,,,,,3,1,1,21,3,16.19493293762207,6112200.0,16.16908836364746,4720000.0,16.29094123840332,3897600.0,16.409095764160156,4568600.0,16.431251525878906,5973000.0,,,,,,,-0.014768600463867188,-0.2510871887207031,5246171.428571428,,1.1761720111537122,0.28431615776060326,1.0176727212108552
2021-01-22,16.298324584960938,16.427559994737102,16.050933380162665,16.062010177826775,3962800,0.007302784158463416,0.007276247944077798,16.291466849190847,1.000420940350772,,,,,,,16.384703704402604,16.567961243469668,0.007034541820411314,,,33.813126761714884,-0.1832575390670641,-0.1537255283270677,-0.029532010739996395,,,,,,4,1,1,22,3,16.180164337158203,6170400.0,16.19493293762207,6112200.0,16.16908836364746,4720000.0,16.49772071838379,5299000.0,16.468181610107422,5955400.0,16.96295928955078,5582800.0,,,,,0.11816024780273438,-0.16985702514648438,4961514.285714285,,0.7987077677897877,0.37662661457443747,1.0234644681187146
2021-01-26,16.553102493286133,16.811570500334344,16.265093072004557,16.265093072004557,6819800,0.0156321532926329,0.01551122975313875,16.31203923906599,1.0147782414379447,,,,,,,16.410611210384687,16.566860595307922,0.009413658523017229,,,43.85684226857104,-0.15624938492323537,-0.15423029964630125,-0.0020190852769341183,,,,,,1,1,1,26,4,16.298324584960938,3962800.0,16.180164337158203,6170400.0,16.19493293762207,6112200.0,16.29094123840332,3897600.0,16.409095764160156,4568600.0,16.818950653076172,5798400.0,,,,,0.2547779083251953,0.14400672912597656,5283114.285714285,,1.290867399639823,0.5464774283297871,1.0335981740719569
2021-01-27,16.859569549560547,17.206656108396565,16.61587017664488,16.61587017664488,7711200,0.018514176203446864,0.018344875295219838,16.363731929234095,1.0303010109473028,,,,,,,16.47968172410405,16.588542740067375,0.01145271746190304,,,55.016044085921756,-0.10886101596332409,-0.1451564429097058,0.036295426946381715,,,,,,2,1,1,27,4,16.553102493286133,6819800.0,16.298324584960938,3962800.0,16.180164337158203,6170400.0,16.16908836364746,4720000.0,16.49772071838379,5299000.0,16.630643844604492,11580200.0,,,,,0.30646705627441406,0.3618488311767578,5627714.285714285,,1.3702188150479768,0.5907859317516859,1.0355555216471353
2021-01-28,16.87803077697754,17.07742155042786,16.71187179910227,16.818952185793524,3500600,0.001094999926464446,0.0010944008513299039,16.447601863316127,1.02616970651639,,,,,,,16.540966193776896,16.60998629835702,0.009295285605971162,,,67.7796743990631,-0.06902010458012242,-0.12992917524378914,0.060909070663666715,,,,,,3,1,1,28,4,16.859569549560547,7711200.0,16.553102493286133,6819800.0,16.298324584960938,3962800.0,16.19493293762207,6112200.0,16.29094123840332,3897600.0,16.209707260131836,10427000.0,,,,,0.018461227416992188,0.5870895385742188,5571000.0,,0.6283611559863579,0.36554975132559164,1.0218736569858817
2021-01-29,16.689714431762695,16.94818373791931,16.619557652229894,16.76356300617093,5686400,-0.011157483222018816,-0.01122019484350489,16.521977015904017,1.0101523816246212,,,,,,,16.563850538082402,16.6158920860167,0.010186508484994876,,,51.68523153070748,-0.05204154793429794,-0.11435164978189091,0.062310101847592975,,,,,,4,1,1,29,4,16.87803077697754,3500600.0,16.859569549560547,7711200.0,16.553102493286133,6819800.0,16.180164337158203,6170400.0,16.16908836364746,4720000.0,16.63433265686035,5833200.0,,,,,-0.18831634521484375,0.5206260681152344,5709057.142857143,,0.9960313687023626,0.3286260856894181,1.0197734556217461
2021-02-01,16.959270477294922,17.162353119612355,16.678646011673003,16.911268664496,5827200,0.0161510280259336,0.016021987740852804,16.631168093000138,1.0197281623551673,,,,,,,16.62468437488433,16.64132752240768,0.010933738490130605,,,64.88205123667291,-0.016643147523350166,-0.09480994933018276,0.0781668018068326,16.529100131988525,17.06154413748985,15.996656126487201,1.0648880110026493,0.9039582950148606,0,2,1,1,5,16.689714431762695,5686400.0,16.87803077697754,3500600.0,16.859569549560547,7711200.0,16.298324584960938,3962800.0,16.19493293762207,6112200.0,16.446020126342773,7147600.0,,,,,0.26955604553222656,0.7643375396728516,5668342.857142857,,1.028025323601758,0.48370710793935245,1.0290015812794886
2021-02-02,17.210351943969727,17.372817747903728,17.01096113331551,17.254660543489003,6363600,0.014804968587001088,0.014696444855364331,16.778337751116073,1.0257483309289632,16.561540694463822,1.0391757784783144,,,,,16.714787077820542,16.683477479560423,0.010731354618491154,,,69.86784698071452,0.03130959826011903,-0.06958603981212241,0.10089563807224144,16.541469764709472,17.12536215686422,15.957577372554725,1.1677847843094948,1.0727786388788756,1,2,1,2,5,16.959270477294922,5827200.0,16.689714431762695,5686400.0,16.87803077697754,3500600.0,16.553102493286133,6819800.0,16.180164337158203,6170400.0,16.431251525878906,5973000.0,,,,,0.2510814666748047,1.0301876068115234,5695942.857142857,6139857.142857143,1.117216264208108,0.3618566145882163,1.0212719676303021
2021-02-03,17.867595672607422,18.000522835839202,17.265731642883306,17.265731642883306,8093800,0.03818886044732994,0.03747771467449343,17.002519335065568,1.0508793032664132,16.604618617466517,1.0760617924588987,,,,,16.892142246249293,16.771189938304644,0.01532755353423541,0.014968705763977031,,77.10970604449608,0.1209523079446484,-0.03147837026076825,0.15243067820541664,16.593902015686034,17.4205694544541,15.76723457691797,1.65333487753613,1.2703785084480281,2,2,1,3,5,17.210351943969727,6363600.0,16.959270477294922,5827200.0,16.689714431762695,5686400.0,16.859569549560547,7711200.0,16.298324584960938,3962800.0,16.468181610107422,5955400.0,16.96295928955078,5582800.0,,,0.6572437286376953,1.5692710876464844,6286085.714285715,6259428.571428572,1.2875739160867767,0.7347911929558961,1.0425577790825196
2021-02-04,17.867595672607422,17.948829252036738,17.52420097044016,17.867595672607422,5070200,0.0,0.0,17.190304074968612,1.0393996286909803,16.654554094587052,1.0728354281436225,,,,,17.042212004150542,16.852405177882627,0.01605573678609324,0.014768003586324182,,78.91629229628957,0.18980682626791534,0.012778669044968466,0.17702815722294687,16.655749607086182,17.660003044009294,15.651496170163071,2.0085068738462226,1.1033566931242786,3,2,1,4,5,17.867595672607422,8093800.0,17.210351943969727,6363600.0,16.959270477294922,5827200.0,16.87803077697754,3500600.0,16.553102493286133,6819800.0,16.409095764160156,4568600.0,16.818950653076172,5798400.0,,,0.0,1.314493179321289,6036142.857142857,6224752.380952381,0.8399734930064138,0.42462828159657917,1.0242309639288458
2021-02-05,17.668212890625,17.904528736511132,17.668212890625,17.904528736511132,3064400,-0.011158903841107848,-0.011221631493007105,17.305824552263534,1.0209402526454059,16.703962144397554,1.0577258699398364,,,,,17.13851983283892,16.912835378826507,0.017609407128687738,0.014766219070251961,,72.22994604753063,0.22568445401241277,0.055359826038457335,0.17032462797395542,16.72867488861084,17.805733238981993,15.651616538239686,2.154116700742307,0.9361592859339497,4,2,1,5,5,17.867595672607422,5070200.0,17.867595672607422,8093800.0,17.210351943969727,6363600.0,16.689714431762695,5686400.0,16.859569549560547,7711200.0,16.49772071838379,5299000.0,16.630643844604492,11580200.0,,,-0.19938278198242188,0.8086433410644531,5372314.285714285,5819238.095238095,0.5704059437007728,0.23631584588613208,1.0133751980095012
2021-02-08,17.5500545501709,17.71252177186693,17.36543373173091,17.675596763051892,3213000,-0.006687622635382584,-0.006710084986134534,17.40182794843401,1.0085178753735595,16.767788205827987,1.0466529237333173,,,,,17.201832866274607,16.96003679892609,0.018266466452753465,0.013485280682476562,,74.74603134141935,0.24179606734851689,0.09264707430046926,0.14914899304804763,16.774460983276366,17.91085384903822,15.638068117514516,2.272785731523703,0.8412523917837885,0,2,1,8,6,17.668212890625,3064400.0,17.867595672607422,5070200.0,17.867595672607422,8093800.0,16.959270477294922,5827200.0,16.87803077697754,3500600.0,16.29094123840332,3897600.0,16.209707260131836,10427000.0,,,-0.11815834045410156,0.6720237731933594,5331228.571428572,5475714.285714285,0.6026753415187065,0.34708804013601835,1.0199872946163044
2021-02-09,17.546363830566406,17.72359965812221,17.431898409031447,17.538978828350103,2783200,-0.00021029675970185568,-0.00021031887516602087,17.5242064339774,1.0012643880150855,16.81121826171875,1.0437294643019224,,,,,17.254837630011806,17.003468430899446,0.01700424557431985,0.012494753937597745,,78.38679115479115,0.2513691991123608,0.12439149926284757,0.1269776998495132,16.829478168487547,18.004796207077284,15.65416012989781,2.350636077179473,0.8049751805643388,1,2,1,9,6,17.5500545501709,3213000.0,17.668212890625,3064400.0,17.867595672607422,5070200.0,17.210351943969727,6363600.0,16.689714431762695,5686400.0,16.16908836364746,4720000.0,16.63433265686035,5833200.0,,,-0.0036907196044921875,0.8566493988037109,4916485.714285715,5330476.19047619,0.5660954107754087,0.2917012490907638,1.0167337625682602
2021-02-10,17.594362258911133,17.716211250696816,17.35066286679489,17.561130459597788,5838800,0.0027355199520662232,0.0027317852267555206,17.614933831351145,0.9988321515915434,16.865901220412482,1.0431913497523042,,,,,17.307072188304012,17.047238344085496,0.016591178796907424,0.01208031414725167,,78.58238085220765,0.25983384421851596,0.15147996825398125,0.10835387596453472,16.88763370513916,18.09466060670555,15.680606803572768,2.4140538031327807,0.7927559248492448,2,2,1,10,6,17.546363830566406,2783200.0,17.5500545501709,3213000.0,17.668212890625,3064400.0,17.867595672607422,8093800.0,16.959270477294922,5827200.0,16.19493293762207,6112200.0,16.446020126342773,7147600.0,,,0.04799842834472656,0.6350917816162109,4918142.857142857,5268152.380952381,1.1871960960873733,0.365548383901924,1.021068266192959
2021-02-11,18.074378967285156,18.236844785472524,17.586980104177947,17.59436510616989,5592800,0.027282415884719358,0.026916884267653724,17.738366263253347,1.0189427086488732,16.94414538428897,1.0667034870961487,,,,,17.425119385070342,17.12332283469288,0.01834940263318909,0.01311312206970248,,82.50965357133036,0.301796550377464,0.1815432846786778,0.1202532656987862,16.967943572998045,18.267641673970388,15.668245472025703,2.5993962019446855,0.9256509236488665,3,2,1,11,6,17.594362258911133,5838800.0,17.546363830566406,2783200.0,17.5500545501709,3213000.0,17.867595672607422,5070200.0,17.210351943969727,6363600.0,16.180164337158203,6170400.0,16.431251525878906,5973000.0,,,0.48001670837402344,0.8640270233154297,4808028.571428572,5250047.619047619,1.163221040996904,0.6498646812945772,1.0369514650863907
2021-02-12,17.871294021606445,18.066991619071242,17.72728861428215,18.022683021418725,4659800,-0.01123606769816532,-0.011299669175947963,17.738894598824636,1.00746379217962,17.01096026102702,1.0505752613243413,,,,,17.49376163684513,17.17872810779759,0.013211592515798313,0.013558157889579718,,76.2315840500172,0.3150335290475397,0.20824133355245017,0.1067921954950895,17.04105348587036,18.372503186664826,15.709603785075895,2.6628994015889305,0.811780661049639,4,2,1,12,6,18.074378967285156,5592800.0,17.594362258911133,5838800.0,17.546363830566406,2783200.0,17.668212890625,3064400.0,17.867595672607422,8093800.0,16.298324584960938,3962800.0,16.468181610107422,5955400.0,,,-0.20308494567871094,0.0036983489990234375,4317457.142857143,5188352.380952381,1.0792927053622834,0.33970300478909365,1.0191627164300472
2021-02-17,17.48358726501465,17.87498382484976,17.4614336729309,17.84913702838888,6810400,-0.021694386322728465,-0.021933169339089793,17.684036254882812,0.9886649751799272,17.06212652297247,1.024701536556696,,,,,17.492196348871207,17.201310267591445,0.015573387420681442,0.01459973064585027,,64.8584457417984,0.290886081279762,0.22477028309791255,0.06611579818184946,17.090346813201904,18.410046217521153,15.770647408882654,2.6393988086384983,0.6489886448859895,2,2,1,17,7,17.871294021606445,4659800.0,18.074378967285156,5592800.0,17.594362258911133,5838800.0,17.5500545501709,3213000.0,17.867595672607422,5070200.0,16.553102493286133,6819800.0,16.409095764160156,4568600.0,,,-0.3877067565917969,-0.38400840759277344,4566057.142857143,5295104.761904762,1.4915275448652168,0.4135501519188587,1.0236836310044777
2021-02-18,17.066347122192383,17.54266771345032,17.022037116249155,17.45405051865369,5932400,-0.02386467585271701,-0.024154050390066666,17.59805543082101,0.969785962391197,17.08920397077288,0.9986624977605987,,,,,17.42668108322831,17.191312997561884,0.01732531039162971,0.01572506150511392,0.015206547997264747,53.18910472322027,0.2353680856664262,0.2268898436116153,0.008478242054810903,17.12911710739136,18.394368899039883,15.863865315742835,2.5305035832970475,0.47519466654254183,3,2,1,18,7,17.48358726501465,6810400.0,17.871294021606445,4659800.0,18.074378967285156,5592800.0,17.546363830566406,2783200.0,17.668212890625,3064400.0,16.859569549560547,7711200.0,16.49772071838379,5299000.0,16.96295928955078,5582800.0,-0.4172401428222656,-0.6018657684326172,4975771.428571428,5325266.666666667,1.1922573384170152,0.5206305972011656,1.0305856809996128
2021-02-19,17.1475772857666,17.206655878151228,17.029420100997346,17.11065369373049,3914400,0.004759669013680856,0.004748377603861401,17.540558678763254,0.9775958451384764,17.129996163504465,1.0010263354465656,,,,,17.38374203746497,17.18807331520668,0.01765572633310084,0.015389876375247025,0.015134284944479848,54.078221512185614,0.19566872225829002,0.22064561934095026,-0.024976897082660238,17.178041553497316,18.359914154888607,15.996168952106027,2.36374520278258,0.4871118648089257,4,2,1,19,7,17.066347122192383,5932400.0,17.48358726501465,6810400.0,17.871294021606445,4659800.0,17.594362258911133,5838800.0,17.5500545501709,3213000.0,16.87803077697754,3500600.0,16.29094123840332,3897600.0,16.818950653076172,5798400.0,0.08123016357421875,-0.4024772644042969,5075971.428571428,5326066.666666667,0.7711627331010532,0.17723577715388217,1.0104076225792036
2021-02-22,16.78572654724121,16.970347388478476,16.55310530143483,16.90757697855952,9314600,-0.021102149446251328,-0.02132798249431232,17.431896209716797,0.9629317628614952,17.159359886532737,0.9782256831395694,,,,,17.291739654353623,17.15826985091294,0.018799696919548824,0.016104509263071505,0.015507498582601463,51.380182057468744,0.1334698034406827,0.20321045616089675,-0.06974065272021404,17.20758123397827,18.31305709504773,16.102105372908813,2.2109517221389154,0.30919769413646453,0,2,1,22,8,17.1475772857666,3914400.0,17.066347122192383,5932400.0,17.48358726501465,6810400.0,18.074378967285156,5592800.0,17.546363830566406,2783200.0,16.689714431762695,5686400.0,16.16908836364746,4720000.0,16.630643844604492,11580200.0,-0.3618507385253906,-0.7606372833251953,6009028.571428572,5544857.142857143,1.550100800699899,0.41724208704364685,1.0252062727473545
2021-02-23,16.656484603881836,16.874337149324123,16.586327816092812,16.63802281024325,7433200,-0.0076995144056255516,-0.007729308699595533,17.297913687569753,0.9629187024936512,17.181338537307013,0.9694520929038488,,,,,17.194008108127196,17.121100573355083,0.018385939915832972,0.0162406475017142,0.014817650087714462,45.46446213932864,0.07290753477211354,0.1771498718831401,-0.10424233711102657,17.231397247314455,18.26163923658761,16.2011552580413,2.0604839785463085,0.22098174534789392,1,2,1,23,8,16.78572654724121,9314600.0,17.1475772857666,3914400.0,17.066347122192383,5932400.0,17.871294021606445,4659800.0,17.594362258911133,5838800.0,16.959270477294922,5827200.0,16.19493293762207,6112200.0,16.209707260131836,10427000.0,-0.129241943359375,-0.9378776550292969,6236800.0,5607761.904761905,1.1918291431503336,0.2880093332313116,1.0173642614823923
2021-02-24,16.39063835144043,16.866960468362254,16.283557923565862,16.83372866000619,8855000,-0.015960525811037574,-0.016089266688817147,17.05737931387765,0.9609118757243811,17.19136110941569,0.9534229574447886,,,,,17.070412760944617,17.066992260620662,0.010081779771472128,0.016676866046378417,0.014338210144378872,37.77529104959903,0.0034205003239549114,0.14240399757130306,-0.13898349724734815,17.236012935638428,18.249341788518656,16.2226840827582,2.0266577057604565,0.08287253846806322,2,2,1,24,8,16.656484603881836,7433200.0,16.78572654724121,9314600.0,17.1475772857666,3914400.0,17.48358726501465,6810400.0,18.074378967285156,5592800.0,17.210351943969727,6363600.0,16.180164337158203,6170400.0,16.63433265686035,5833200.0,-0.26584625244140625,-1.6837406158447266,6702828.571428572,5735600.0,1.321084062591912,0.5834025447963924,1.0358277071592616
2021-02-25,16.43863296508789,16.63802372788869,16.213395408058616,16.471864758888024,8496200,0.002928172327299361,0.0029238935812789966,16.852713448660715,0.975429447321094,17.198042460850306,0.9558432596331159,,,,,16.97321586927435,17.020447127618233,0.011939086816477273,0.01661810525414833,0.014199067052126453,23.95675890636103,-0.04723125834388142,0.10447694638826617,-0.15170820473214758,17.230289459228516,18.2610031578905,16.199575760566532,2.0614273973239676,0.11596683192999657,3,2,1,25,8,16.39063835144043,8855000.0,16.656484603881836,7433200.0,16.78572654724121,9314600.0,17.066347122192383,5932400.0,17.871294021606445,4659800.0,17.867595672607422,8093800.0,16.298324584960938,3962800.0,16.446020126342773,7147600.0,0.04799461364746094,-1.4326610565185547,7250885.714285715,5951476.19047619,1.1717465058455911,0.42462831983007376,1.026189968796975
2021-02-26,16.24662971496582,16.60479450259829,16.17278111637064,16.51986910720453,23067800,-0.01168000103961464,-0.011748748086448886,16.67600522722517,0.9742518962779916,17.18344851902553,0.9454813273934821,,,,,16.861433383996115,16.96312731927361,0.011129053825776815,0.016445684883931312,0.014360265893482918,22.389782062469664,-0.10169393527749548,0.06324277005511383,-0.16493670533260932,17.19964246749878,18.310131164084495,16.089153770913065,2.220977393171431,0.0709038932755137,4,2,1,26,8,16.43863296508789,8496200.0,16.39063835144043,8855000.0,16.656484603881836,7433200.0,17.1475772857666,3914400.0,17.48358726501465,6810400.0,17.867595672607422,5070200.0,16.553102493286133,6819800.0,16.431251525878906,5973000.0,-0.1920032501220703,-1.2369575500488281,9573371.42857143,6725190.476190476,2.409579548032041,0.4320133862276485,1.0267123745210618
2021-03-01,16.02422332763672,16.390511629643317,15.946524568711599,16.168518804875436,7000600,-0.01368938612075521,-0.013783949770911122,16.527130399431503,0.9695708172174836,17.14367012750535,0.9347020333719215,,,,,16.732631836863902,16.893578875448657,0.009637950451627221,0.016055223982969147,0.014557067456839459,22.21553875016923,-0.16094703858475512,0.018404808327140046,-0.17935184691189515,17.156952095031738,18.379490968098654,15.934413221964823,2.4450777461338316,0.036730981586947174,0,3,1,1,9,16.24662971496582,23067800.0,16.43863296508789,8496200.0,16.39063835144043,8855000.0,16.78572654724121,9314600.0,17.066347122192383,5932400.0,17.668212890625,3064400.0,16.859569549560547,7711200.0,16.468181610107422,5955400.0,-0.22240638732910156,-1.042123794555664,9725971.42857143,6691352.380952381,0.7197841420173967,0.44398706093171825,1.0278422460655068
2021-03-02,16.087121963500977,16.209219014104633,15.572837466125469,15.928026576506186,7061200,0.003925222120174654,0.003917538535782101,16.37563678196498,0.9823814595850248,17.106007803054084,0.9404369592669544,,,,,16.633322625577296,16.833841326415495,0.009443750651375546,0.0160969283912564,0.01457222495455307,24.804910000407318,-0.20051870083819878,-0.025379893505927724,-0.17513880733227105,17.126822471618652,18.42519600873689,15.828448934500415,2.5967470742364753,0.09961425645453738,1,3,1,2,9,16.02422332763672,7000600.0,16.24662971496582,23067800.0,16.43863296508789,8496200.0,16.656484603881836,7433200.0,17.1475772857666,3914400.0,17.5500545501709,3213000.0,16.87803077697754,3500600.0,16.409095764160156,4568600.0,0.06289863586425781,-1.060455322265625,10175514.285714285,6860904.761904762,0.6939403554190311,0.6363815479791644,1.040864842348958
