Date,Close,High,Low,Open,Repaired?,Volume,Returns,Log_Returns,MA_7,MA_7_ratio,MA_21,MA_21_ratio,MA_50,MA_50_ratio,MA_200,MA_200_ratio,EMA_12,EMA_26,Volatility_7,Volatility_21,Volatility_30,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,DayOfWeek,Month,Quarter,DayOfMonth,WeekOfYear,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_7,Volume_Lag_7,Close_Lag_14,Volume_Lag_14,Close_Lag_21,Volume_Lag_21,Close_Lag_30,Volume_Lag_30,Close_Diff_1,Close_Diff_7,Volume_MA_7,Volume_MA_21,Volume_Ratio,High_Low_Range,High_Low_Ratio
2021-01-04,52.85942459106445,52.870986086168685,51.350971367507256,51.639947013255096,False,37865500,,,,,,,,,,,52.85942459106445,52.85942459106445,,,,,0.0,0.0,0.0,,,,,,0,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,1.5200147186614288,1.0296005056609938
2021-01-05,53.74946975708008,53.74946975708008,52.31614862341385,52.85942424487564,False,34300300,0.01683796546975813,0.016697778384250874,,,,,,,,,52.996354616605316,52.925353862621165,,,,,0.07100075398415129,0.014200150796830258,0.05680060318732103,,,,,,1,1,1,5,1,52.85942459106445,37865500.0,,,,,,,,,,,,,,,0.890045166015625,,,,,1.433321133666226,1.0273972983749944
2021-01-06,55.5122184753418,55.68560120203322,54.55859804557586,54.893810823697855,False,53722500,0.0327956485194818,0.03226934725664229,,,,,,,,,53.38341059487247,53.11697346356344,,,,,0.2664371313090328,0.06464754689927077,0.20178958440976202,,,,,,2,1,1,6,1,53.74946975708008,34300300.0,52.85942459106445,37865500.0,,,,,,,,,,,,,1.7627487182617188,,,,,1.1270031564573557,1.020656746999179
2021-01-07,59.13597106933594,59.257340301362916,55.83586999747882,55.83586999747882,False,74541400,0.06527846829979955,0.0632362375653619,,,,,,,,,54.26841989863608,53.5628251380651,,,,,0.7055947605709818,0.19283698963361298,0.5127577709373689,,,,,,3,1,1,7,1,55.5122184753418,53722500.0,53.74946975708008,34300300.0,52.85942459106445,37865500.0,,,,,,,,,,,3.6237525939941406,,,,,3.4214703038840995,1.061277281146306
2021-01-08,58.951026916503906,59.73126021439756,56.754810424474776,59.534758907863214,False,58562700,-0.003127439179364866,-0.0031323398376163062,,,,,,,,,54.988820978308055,53.96195119572723,,,,,1.0268697825808246,0.35964354822305533,0.6672262343577693,,,,,,4,1,1,8,1,59.13597106933594,74541400.0,55.5122184753418,53722500.0,53.74946975708008,34300300.0,,,,,,,,,,,-0.18494415283203125,,,,,2.976449789922782,1.0524440090216427
2021-01-11,58.93947982788086,58.93947982788087,57.621747063525454,57.939622065557884,False,29267000,-0.0001958759537709076,-0.0001958951399709915,,,,,,,,,55.5966146474731,54.3306570203312,,,,,1.2659576271419013,0.5409063640068246,0.7250512631350767,,,,,,0,1,1,11,2,58.951026916503906,58562700.0,59.13597106933594,74541400.0,55.5122184753418,53722500.0,52.85942459106445,37865500.0,,,,,,,,,-0.011547088623046875,,,,,1.3177327643554122,1.0228686707972021
2021-01-12,57.326995849609375,59.309369157595995,57.32121510146886,59.24001340816637,False,28598500,-0.027358300123794255,-0.027739507290163255,56.639226640973774,1.0121429837486173,,,,,,,55.862827140109445,54.55260804472218,,,,,1.3102190953872679,0.6947689102829133,0.6154501851043546,,,,,,1,1,1,12,2,58.93947982788086,29267000.0,58.951026916503906,58562700.0,59.13597106933594,74541400.0,53.74946975708008,34300300.0,,,,,,,,,-1.6124839782714844,,45265414.28571428,,0.6317958302444093,1.9881540561271365,1.0346844366890644
2021-01-13,55.6104736328125,57.17094034653137,55.33305507444863,57.14204542778452,False,31658800,-0.029942650776607405,-0.030400086321684932,57.032233646937776,0.9750709393055376,,,,,,,55.82400352360222,54.6309684586548,0.03379887664476827,,,,1.1930350649474235,0.7944221412158154,0.39861292373160806,,,,,,2,1,1,13,2,57.326995849609375,28598500.0,58.93947982788086,29267000.0,58.951026916503906,58562700.0,55.5122184753418,53722500.0,52.85942459106445,37865500.0,,,,,,,-1.716522216796875,2.751049041748047,44378742.85714286,,0.7133775758793142,1.8378852720827368,1.0332149611043513
2021-01-14,56.52363967895508,57.13626665434297,55.88788971270136,56.188426862097394,False,20809900,0.016420756495836963,0.016287393837248205,57.42854363577707,0.9842429583002998,,,,,,,55.931639855194966,54.77116632682519,0.033780553868868274,,,,1.1604735283697778,0.867632418646608,0.2928411097231698,,,,,,3,1,1,14,2,55.6104736328125,31658800.0,57.326995849609375,28598500.0,58.93947982788086,29267000.0,59.13597106933594,74541400.0,53.74946975708008,34300300.0,,,,,,,0.9131660461425781,2.774169921875,42451542.85714286,,0.49020362039676835,1.2483769416416095,1.022337163705036
2021-01-15,54.067344665527344,56.176863335656165,53.865058187531744,55.81853635972465,False,31712400,-0.043456065946550604,-0.04442855905688581,57.222133091517854,0.9448676892043693,,,,,,,55.644825210630714,54.71903138895127,0.03652088069959915,,,,0.9257938216794415,0.8792646992531747,0.04652912242626672,,,,,,4,1,1,15,2,56.52363967895508,20809900.0,55.6104736328125,31658800.0,57.326995849609375,28598500.0,58.951026916503906,58562700.0,55.5122184753418,53722500.0,,,,,,,-2.4562950134277344,-1.4448738098144531,39307242.85714286,,0.8067826104022269,2.311805148124421,1.042918456340952
2021-01-18,54.5065803527832,55.27525656474781,54.067340582590326,54.269622635892055,False,22667600,0.008123862748819377,0.008091041811213917,56.560791560581755,0.9636813567999962,,,,,,,55.46971061711571,54.70329427516105,0.022268146132957595,,,,0.7664163419546597,0.8566950277934718,-0.09027868583881216,,,,,,0,1,1,18,3,54.067344665527344,31712400.0,56.52363967895508,20809900.0,55.6104736328125,31658800.0,58.93947982788086,29267000.0,59.13597106933594,74541400.0,,,,,,,0.4392356872558594,-4.629390716552734,31896700.0,,0.710656588299103,1.2079159821574805,1.0223409542459803
2021-01-19,54.362098693847656,54.656855095968155,53.113726159757206,54.616398680729546,False,27155400,-0.0026507195645079085,-0.002654238942244092,55.905230385916575,0.9723973645861648,,,,,,,55.29930878276677,54.67802052839709,0.022298236759334955,,,,0.6212882543696807,0.8096136731087137,-0.18832541873903297,,,,,,1,1,1,19,3,54.5065803527832,22667600.0,54.067344665527344,31712400.0,56.52363967895508,20809900.0,57.326995849609375,28598500.0,58.951026916503906,58562700.0,,,,,,,-0.14448165893554688,-4.58892822265625,27409942.85714286,,0.9907134845749405,1.5431289362109482,1.0290532984179923
2021-01-20,53.3564567565918,54.986279029857315,52.4953106685455,54.90536621135191,False,20480000,-0.01849895352494313,-0.018672199066437398,55.10765566144671,0.9682222209630295,,,,,,,55.00040847104754,54.58012691567077,0.021848525727162654,,,,0.4202815553767749,0.7317472495623261,-0.31146569418555115,,,,,,2,1,1,20,3,54.362098693847656,27155400.0,54.5065803527832,22667600.0,54.067344665527344,31712400.0,55.6104736328125,31658800.0,58.93947982788086,29267000.0,,,,,,,-1.0056419372558594,-5.5830230712890625,26154657.14285714,,0.7830345428784603,2.4909683613118148,1.047451254780446
2021-01-21,53.95753479003906,55.54112014878406,53.25243348455899,53.344907810912446,False,25983400,0.011265328883987458,0.011202347628199319,54.62630408150809,0.9877573761814243,,,,,,,54.83996636627701,54.534008980438784,0.02274455708476534,,,53.57412551796716,0.3059573858382265,0.6465892768175061,-0.3406318909792796,,,,,,3,1,1,21,3,53.3564567565918,20480000.0,54.362098693847656,27155400.0,54.5065803527832,22667600.0,56.52363967895508,20809900.0,57.326995849609375,28598500.0,,,,,,,0.6010780334472656,-3.3694610595703125,25781071.42857143,,1.0078479504619946,2.288686664225068,1.0429780671880224
2021-01-22,53.847721099853516,54.2176095759204,52.58778710030742,53.16573839533924,False,25814300,-0.0020351873118898967,-0.0020372611197898758,54.37448229108538,0.9903123456254365,,,,,,,54.687313248365705,54.483172841136174,0.020690426650879244,,,53.193873112962386,0.20414040722953075,0.5580995028999111,-0.3539590956703803,,,,,,4,1,1,22,3,53.95753479003906,25983400.0,53.3564567565918,20480000.0,54.362098693847656,27155400.0,54.067344665527344,31712400.0,55.6104736328125,31658800.0,52.85942459106445,37865500.0,,,,,-0.10981369018554688,-1.7627525329589844,24946142.85714286,,1.0348012575663,1.6298224756129756,1.0309924141227735
2021-01-26,53.027034759521484,54.419899587436994,52.801634092588735,53.74369317722001,False,24921600,-0.015240874146004724,-0.015358209995594929,53.87496730259487,0.9842611033374578,,,,,,,54.43188578854352,54.375310761016564,0.018748753464195383,,,47.65479687917168,0.05657502752695365,0.4577946078253196,-0.40121958029836596,,,,,,1,1,1,26,4,53.847721099853516,25814300.0,53.95753479003906,25983400.0,53.3564567565918,20480000.0,54.5065803527832,22667600.0,56.52363967895508,20809900.0,53.74946975708008,34300300.0,,,,,-0.8206863403320312,-3.4966049194335938,25533528.57142857,,0.976034312307571,1.6182654948482593,1.0306480191883949
2021-01-27,51.55325698852539,52.69760256465102,50.97530565722166,52.24102048379083,False,32419700,-0.02779295085383715,-0.028186483680998665,53.515811920166016,0.9633275687834405,,,,,,,53.98901981930996,54.166269740832035,0.01436274578663429,,,36.90250168227621,-0.1772499215220762,0.33078570195584045,-0.5080356234779166,,,,,,2,1,1,27,4,53.027034759521484,24921600.0,53.847721099853516,25814300.0,53.95753479003906,25983400.0,54.362098693847656,27155400.0,54.067344665527344,31712400.0,55.5122184753418,53722500.0,,,,,-1.4737777709960938,-2.514087677001953,25634571.42857143,,1.264686639694163,1.7222969074293601,1.0337868873020748
2021-01-28,52.651371002197266,52.79585885039727,50.917516823797236,50.9753110811934,False,35900800,0.021300574935862793,0.021076888546889255,53.25078201293945,0.9887436205050184,,,,,,,53.78322769360031,54.05405501945168,0.01720923672197181,,,24.242494953501918,-0.27082732585137137,0.21046309639439809,-0.48129042224576946,,,,,,3,1,1,28,4,51.55325698852539,32419700.0,53.027034759521484,24921600.0,53.847721099853516,25814300.0,53.3564567565918,20480000.0,54.5065803527832,22667600.0,59.13597106933594,74541400.0,,,,,1.098114013671875,-1.8552093505859375,27525028.57142857,,1.3042965571075054,1.8783420266000377,1.0368898984822874
2021-01-29,50.8308219909668,52.50688187101696,50.73835206327623,52.009843332600305,False,31481600,-0.03457742840456124,-0.03518937546614998,52.7463139125279,0.9636848192892176,,,,,,,53.329011431656696,53.815297017341685,0.020465112374764324,,,21.454753381786148,-0.48628558568498903,0.07111335997852067,-0.5573989456635097,,,,,,4,1,1,29,4,52.651371002197266,35900800.0,51.55325698852539,32419700.0,53.027034759521484,24921600.0,53.95753479003906,25983400.0,54.362098693847656,27155400.0,58.951026916503906,58562700.0,,,,,-1.8205490112304688,-3.5312767028808594,28143057.14285714,,1.1186275833572756,1.7685298077407268,1.0348558779665367
2021-02-01,52.74961471557617,52.74961471557617,51.194928672632216,52.02139923158462,False,27135500,0.037748607035124504,0.03705356565680691,52.65962219238281,1.001708947376504,,,,,,,53.239873475336616,53.736357587581274,0.02644998948577725,,,30.813328445921172,-0.4964841122446586,-0.04240613446611519,-0.4540779777785434,54.675926780700685,59.510541735781295,49.841311825620075,9.66922991016122,0.3007791641090066,0,2,1,1,5,50.8308219909668,31481600.0,52.651371002197266,35900800.0,51.55325698852539,32419700.0,53.847721099853516,25814300.0,53.3564567565918,20480000.0,58.93947982788086,29267000.0,,,,,1.918792724609375,-0.606842041015625,29093842.85714286,,0.9326887525048255,1.5546860429439562,1.0303679697042933
2021-02-02,50.66322326660156,52.35084034384438,50.57652967227744,52.119658895453185,False,34426700,-0.03955273342230747,-0.04035620033411608,52.18900626046317,0.9707642834537454,54.48484566098168,0.9298589846769649,,,,,52.84346575091584,53.508718008249446,0.029242387125239307,,,29.933890555511397,-0.6652522573336057,-0.1669753590396133,-0.4982768982939924,54.56611671447754,59.66689225205807,49.465341176897006,10.201551075161063,0.1174215647090356,1,2,1,2,5,52.74961471557617,27135500.0,50.8308219909668,31481600.0,52.651371002197266,35900800.0,53.027034759521484,24921600.0,53.95753479003906,25983400.0,57.326995849609375,28598500.0,,,,,-2.0863914489746094,-3.2943115234375,30300028.57142857,33782171.428571425,1.136193648096513,1.774310671566944,1.0350817006042923
2021-02-03,52.264137268066406,52.83630783173478,51.20648530990778,51.350973137762715,False,34346400,0.031599134406440355,0.031110155946027073,51.9627799987793,1.0057994831934356,54.45649864560082,0.9597410514436091,,,,,52.75433829201593,53.416526842309956,0.03301890026367322,0.028827976619859107,,39.852783450966534,-0.6621885502940259,-0.26601799729049586,-0.39617055300353005,54.49185009002686,59.68510409764364,49.29859608241008,10.38650801523356,0.28551859598113855,2,2,1,3,5,50.66322326660156,34426700.0,52.74961471557617,27135500.0,50.8308219909668,31481600.0,51.55325698852539,32419700.0,53.847721099853516,25814300.0,55.6104736328125,31658800.0,52.85942459106445,37865500.0,,,1.6009140014648438,-1.5835838317871094,31518900.0,33614595.23809524,1.0897080799139565,1.629822521827002,1.0318284395416542
2021-02-04,51.60527801513672,53.67434496431343,51.48968509624979,53.14262635627151,False,29939700,-0.012606335574819716,-0.01268646959969342,51.75967189243862,0.9970171009270935,54.35439427693685,0.9494223733265553,,,,,52.577559787880666,53.28236026251935,0.032881325941059074,0.02867628424549242,,34.85225260238295,-0.7048004746386809,-0.35377449276013284,-0.35102598187854805,54.2965030670166,59.62042923311932,48.972576900913886,10.647852332205431,0.24725184310266782,3,2,1,4,5,52.264137268066406,34346400.0,50.66322326660156,34426700.0,52.74961471557617,27135500.0,52.651371002197266,35900800.0,53.027034759521484,24921600.0,56.52363967895508,20809900.0,53.74946975708008,34300300.0,,,-0.6588592529296875,-1.4217567443847656,32235771.42857143,33406947.61904762,0.928772561449038,2.1846598680636404,1.0424290780566992
2021-02-05,53.570308685302734,53.61654143924703,51.75554191278633,52.1312067392086,False,27114800,0.038078094833432274,0.037371017783979395,52.04782213483538,1.0292516860075949,54.26192238217308,0.9872541615463007,,,,,52.73029038748406,53.30368977531812,0.03414229151580497,0.029013785981052195,,48.42144312530879,-0.5733993878340584,-0.397699471774918,-0.17569991605914043,54.01821994781494,58.83470435038483,49.20173554524505,9.632968805139782,0.45350226170428176,4,2,1,5,5,51.60527801513672,29939700.0,52.264137268066406,34346400.0,50.66322326660156,34426700.0,50.8308219909668,31481600.0,51.55325698852539,32419700.0,54.067344665527344,31712400.0,55.5122184753418,53722500.0,,,1.9650306701660156,2.0170516967773438,31477928.57142857,32139914.285714287,0.8613908611702985,1.8609995264607022,1.0359574928149085
2021-02-08,54.33320236206055,54.85335940833825,53.431595345373054,53.732132487408364,False,28164400,0.014240979667289322,0.014140529465945295,52.28808375767299,1.0391125177557772,54.033219110398065,1.0055518300889972,,,,,52.976892229726595,53.37994996692867,0.03371656993769414,0.02502116240962963,,49.46045394520349,-0.4030577372020758,-0.39877112486034955,-0.004286612341726281,53.78732872009277,58.01489225009821,49.55976519008734,8.455127060010867,0.5645612582866463,0,2,1,8,6,53.570308685302734,27114800.0,51.60527801513672,29939700.0,52.264137268066406,34346400.0,52.74961471557617,27135500.0,52.651371002197266,35900800.0,54.5065803527832,22667600.0,59.13597106933594,74541400.0,,,0.7628936767578125,1.6818313598632812,30372728.57142857,29931485.714285713,0.9272923877670335,1.4217640629651953,1.0266090513258148
2021-02-09,54.47191619873047,55.03252972877617,53.356469886931436,54.67419829477299,False,32303400,0.0025530215529276923,0.0025497681295996028,52.8082400730678,1.0315041009388068,53.81992812383743,1.0121142501973033,,,,,53.206895917265655,53.46083635446954,0.029052377189809516,0.025058640462154478,,50.34187084150959,-0.25394043720388737,-0.3698049873290571,0.11586455012516972,53.563950538635254,57.05286339571785,50.07503768155266,6.977825714165192,0.6301215732935287,1,2,1,9,6,54.33320236206055,28164400.0,53.570308685302734,27114800.0,51.60527801513672,29939700.0,50.66322326660156,34426700.0,50.8308219909668,31481600.0,54.362098693847656,27155400.0,58.951026916503906,58562700.0,,,0.13871383666992188,3.641094207763672,30490128.57142857,28681042.85714286,1.0594707701649575,1.676059841844733,1.0314124949682109
